index,type,a1,a2,a3,a4,a5,a6,a7,a8,mod_factor,a1_mod,a2_mod,a3_mod,a4_mod,a5_mod,a6_mod,a7_mod,a8_mod,norm_orig,norm_mod,proj_x,proj_y,dot_u
192,half,0.50000000,-0.50000000,-0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,1.11212103,0.55606051,-0.55606051,-0.55606051,0.55606051,0.55606051,0.55606051,0.55606051,0.55606051,1.41421356,1.57277664,0.78638832,-0.78638832,0.70710678
193,half,0.50000000,-0.50000000,0.50000000,-0.50000000,-0.50000000,-0.50000000,-0.50000000,-0.50000000,0.88787897,0.44393949,-0.44393949,0.44393949,-0.44393949,-0.44393949,-0.44393949,-0.44393949,-0.44393949,1.41421356,1.25565048,-0.62782524,0.62782524,-0.70710678
194,half,0.50000000,-0.50000000,0.50000000,-0.50000000,-0.50000000,-0.50000000,0.50000000,0.50000000,1.00000000,0.50000000,-0.50000000,0.50000000,-0.50000000,-0.50000000,-0.50000000,0.50000000,0.50000000,1.41421356,1.41421356,0.00000000,0.00000000,0.00000000
195,half,0.50000000,-0.50000000,0.50000000,-0.50000000,-0.50000000,0.50000000,-0.50000000,0.50000000,1.00000000,0.50000000,-0.50000000,0.50000000,-0.50000000,-0.50000000,0.50000000,-0.50000000,0.50000000,1.41421356,1.41421356,0.00000000,0.00000000,0.00000000
196,half,0.50000000,-0.50000000,0.50000000,-0.50000000,-0.50000000,0.50000000,0.50000000,-0.50000000,1.00000000,0.50000000,-0.50000000,0.50000000,-0.50000000,-0.50000000,0.50000000,0.50000000,-0.50000000,1.41421356,1.41421356,0.00000000,0.00000000,0.00000000
197,half,0.50000000,-0.50000000,0.50000000,-0.50000000,0.50000000,-0.50000000,-0.50000000,0.50000000,1.00000000,0.50000000,-0.50000000,0.50000000,-0.50000000,0.50000000,-0.50000000,-0.50000000,0.50000000,1.41421356,1.41421356,0.00000000,0.00000000,0.00000000
198,half,0.50000000,-0.50000000,0.50000000,-0.50000000,0.50000000,-0.50000000,0.50000000,-0.50000000,1.00000000,0.50000000,-0.50000000,0.50000000,-0.50000000,0.50000000,-0.50000000,0.50000000,-0.50000000,1.41421356,1.41421356,0.00000000,0.00000000,0.00000000
199,half,0.50000000,-0.50000000,0.50000000,-0.50000000,0.50000000,0.50000000,-0.50000000,-0.50000000,1.00000000,0.50000000,-0.50000000,0.50000000,-0.50000000,0.50000000,0.50000000,-0.50000000,-0.50000000,1.41421356,1.41421356,0.00000000,0.00000000,0.00000000
200,half,0.50000000,-0.50000000,0.50000000,-0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,1.11212103,0.55606051,-0.55606051,0.55606051,-0.55606051,0.55606051,0.55606051,0.55606051,0.55606051,1.41421356,1.57277664,0.78638832,-0.78638832,0.70710678
201,half,0.50000000,-0.50000000,0.50000000,0.50000000,-0.50000000,-0.50000000,-0.50000000,0.50000000,1.00000000,0.50000000,-0.50000000,0.50000000,0.50000000,-0.50000000,-0.50000000,-0.50000000,0.50000000,1.41421356,1.41421356,0.00000000,0.70710678,0.00000000
202,half,0.50000000,-0.50000000,0.50000000,0.50000000,-0.50000000,-0.50000000,0.50000000,-0.50000000,1.00000000,0.50000000,-0.50000000,0.50000000,0.50000000,-0.50000000,-0.50000000,0.50000000,-0.50000000,1.41421356,1.41421356,0.00000000,0.70710678,0.00000000
203,half,0.50000000,-0.50000000,0.50000000,0.50000000,-0.50000000,0.50000000,-0.50000000,-0.50000000,1.00000000,0.50000000,-0.50000000,0.50000000,0.50000000,-0.50000000,0.50000000,-0.50000000,-0.50000000,1.41421356,1.41421356,0.00000000,0.70710678,0.00000000
204,half,0.50000000,-0.50000000,0.50000000,0.50000000,-0.50000000,0.50000000,0.50000000,0.50000000,1.11212103,0.55606051,-0.55606051,0.55606051,0.55606051,-0.55606051,0.55606051,0.55606051,0.55606051,1.41421356,1.57277664,0.78638832,0.00000000,0.70710678
205,half,0.50000000,-0.50000000,0.50000000,0.50000000,0.50000000,-0.50000000,-0.50000000,-0.50000000,1.00000000,0.50000000,-0.50000000,0.50000000,0.50000000,0.50000000,-0.50000000,-0.50000000,-0.50000000,1.41421356,1.41421356,0.00000000,0.70710678,0.00000000
206,half,0.50000000,-0.50000000,0.50000000,0.50000000,0.50000000,-0.50000000,0.50000000,0.50000000,1.11212103,0.55606051,-0.55606051,0.55606051,0.55606051,0.55606051,-0.55606051,0.55606051,0.55606051,1.41421356,1.57277664,0.78638832,0.00000000,0.70710678
207,half,0.50000000,-0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,-0.50000000,0.50000000,1.11212103,0.55606051,-0.55606051,0.55606051,0.55606051,0.55606051,0.55606051,-0.55606051,0.55606051,1.41421356,1.57277664,0.78638832,0.00000000,0.70710678
208,half,0.50000000,-0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,-0.50000000,1.11212103,0.55606051,-0.55606051,0.55606051,0.55606051,0.55606051,0.55606051,0.55606051,-0.55606051,1.41421356,1.57277664,0.78638832,0.00000000,0.70710678
209,half,0.50000000,0.50000000,-0.50000000,-0.50000000,-0.50000000,-0.50000000,-0.50000000,-0.50000000,0.88787897,0.44393949,0.44393949,-0.44393949,-0.44393949,-0.44393949,-0.44393949,-0.44393949,-0.44393949,1.41421356,1.25565048,-0.62782524,0.62782524,-0.70710678
210,half,0.50000000,0.50000000,-0.50000000,-0.50000000,-0.50000000,-0.50000000,0.50000000,0.50000000,1.00000000,0.50000000,0.50000000,-0.50000000,-0.50000000,-0.50000000,-0.50000000,0.50000000,0.50000000,1.41421356,1.41421356,0.00000000,0.00000000,0.00000000
211,half,0.50000000,0.50000000,-0.50000000,-0.50000000,-0.50000000,0.50000000,-0.50000000,0.50000000,1.00000000,0.50000000,0.50000000,-0.50000000,-0.50000000,-0.50000000,0.50000000,-0.50000000,0.50000000,1.41421356,1.41421356,0.00000000,0.00000000,0.00000000
212,half,0.50000000,0.50000000,-0.50000000,-0.50000000,-0.50000000,0.50000000,0.50000000,-0.50000000,1.00000000,0.50000000,0.50000000,-0.50000000,-0.50000000,-0.50000000,0.50000000,0.50000000,-0.50000000,1.41421356,1.41421356,0.00000000,0.00000000,0.00000000
213,half,0.50000000,0.50000000,-0.50000000,-0.50000000,0.50000000,-0.50000000,-0.50000000,0.50000000,1.00000000,0.50000000,0.50000000,-0.50000000,-0.50000000,0.50000000,-0.50000000,-0.50000000,0.50000000,1.41421356,1.41421356,0.00000000,0.00000000,0.00000000
214,half,0.50000000,0.50000000,-0.50000000,-0.50000000,0.50000000,-0.50000000,0.50000000,-0.50000000,1.00000000,0.50000000,0.50000000,-0.50000000,-0.50000000,0.50000000,-0.50000000,0.50000000,-0.50000000,1.41421356,1.41421356,0.00000000,0.00000000,0.00000000
215,half,0.50000000,0.50000000,-0.50000000,-0.50000000,0.50000000,0.50000000,-0.50000000,-0.50000000,1.00000000,0.50000000,0.50000000,-0.50000000,-0.50000000,0.50000000,0.50000000,-0.50000000,-0.50000000,1.41421356,1.41421356,0.00000000,0.00000000,0.00000000
216,half,0.50000000,0.50000000,-0.50000000,-0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,1.11212103,0.55606051,0.55606051,-0.55606051,-0.55606051,0.55606051,0.55606051,0.55606051,0.55606051,1.41421356,1.57277664,0.78638832,-0.78638832,0.70710678
217,half,0.50000000,0.50000000,-0.50000000,0.50000000,-0.50000000,-0.50000000,-0.50000000,0.50000000,1.00000000,0.50000000,0.50000000,-0.50000000,0.50000000,-0.50000000,-0.50000000,-0.50000000,0.50000000,1.41421356,1.41421356,0.00000000,0.70710678,0.00000000
218,half,0.50000000,0.50000000,-0.50000000,0.50000000,-0.50000000,-0.50000000,0.50000000,-0.50000000,1.00000000,0.50000000,0.50000000,-0.50000000,0.50000000,-0.50000000,-0.50000000,0.50000000,-0.50000000,1.41421356,1.41421356,0.00000000,0.70710678,0.00000000
219,half,0.50000000,0.50000000,-0.50000000,0.50000000,-0.50000000,0.50000000,-0.50000000,-0.50000000,1.00000000,0.50000000,0.50000000,-0.50000000,0.50000000,-0.50000000,0.50000000,-0.50000000,-0.50000000,1.41421356,1.41421356,0.00000000,0.70710678,0.00000000
220,half,0.50000000,0.50000000,-0.50000000,0.50000000,-0.50000000,0.50000000,0.50000000,0.50000000,1.11212103,0.55606051,0.55606051,-0.55606051,0.55606051,-0.55606051,0.55606051,0.55606051,0.55606051,1.41421356,1.57277664,0.78638832,0.00000000,0.70710678
221,half,0.50000000,0.50000000,-0.50000000,0.50000000,0.50000000,-0.50000000,-0.50000000,-0.50000000,1.00000000,0.50000000,0.50000000,-0.50000000,0.50000000,0.50000000,-0.50000000,-0.50000000,-0.50000000,1.41421356,1.41421356,0.00000000,0.70710678,0.00000000
222,half,0.50000000,0.50000000,-0.50000000,0.50000000,0.50000000,-0.50000000,0.50000000,0.50000000,1.11212103,0.55606051,0.55606051,-0.55606051,0.55606051,0.55606051,-0.55606051,0.55606051,0.55606051,1.41421356,1.57277664,0.78638832,0.00000000,0.70710678
223,half,0.50000000,0.50000000,-0.50000000,0.50000000,0.50000000,0.50000000,-0.50000000,0.50000000,1.11212103,0.55606051,0.55606051,-0.55606051,0.55606051,0.55606051,0.55606051,-0.55606051,0.55606051,1.41421356,1.57277664,0.78638832,0.00000000,0.70710678
224,half,0.50000000,0.50000000,-0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,-0.50000000,1.11212103,0.55606051,0.55606051,-0.55606051,0.55606051,0.55606051,0.55606051,0.55606051,-0.55606051,1.41421356,1.57277664,0.78638832,0.00000000,0.70710678
225,half,0.50000000,0.50000000,0.50000000,-0.50000000,-0.50000000,-0.50000000,-0.50000000,0.50000000,1.00000000,0.50000000,0.50000000,0.50000000,-0.50000000,-0.50000000,-0.50000000,-0.50000000,0.50000000,1.41421356,1.41421356,0.00000000,0.70710678,0.00000000
226,half,0.50000000,0.50000000,0.50000000,-0.50000000,-0.50000000,-0.50000000,0.50000000,-0.50000000,1.00000000,0.50000000,0.50000000,0.50000000,-0.50000000,-0.50000000,-0.50000000,0.50000000,-0.50000000,1.41421356,1.41421356,0.00000000,0.70710678,0.00000000
227,half,0.50000000,0.50000000,0.50000000,-0.50000000,-0.50000000,0.50000000,-0.50000000,-0.50000000,1.00000000,0.50000000,0.50000000,0.50000000,-0.50000000,-0.50000000,0.50000000,-0.50000000,-0.50000000,1.41421356,1.41421356,0.00000000,0.70710678,0.00000000
228,half,0.50000000,0.50000000,0.50000000,-0.50000000,-0.50000000,0.50000000,0.50000000,0.50000000,1.11212103,0.55606051,0.55606051,0.55606051,-0.55606051,-0.55606051,0.55606051,0.55606051,0.55606051,1.41421356,1.57277664,0.78638832,0.00000000,0.70710678
229,half,0.50000000,0.50000000,0.50000000,-0.50000000,0.50000000,-0.50000000,-0.50000000,-0.50000000,1.00000000,0.50000000,0.50000000,0.50000000,-0.50000000,0.50000000,-0.50000000,-0.50000000,-0.50000000,1.41421356,1.41421356,0.00000000,0.70710678,0.00000000
230,half,0.50000000,0.50000000,0.50000000,-0.50000000,0.50000000,-0.50000000,0.50000000,0.50000000,1.11212103,0.55606051,0.55606051,0.55606051,-0.55606051,0.55606051,-0.55606051,0.55606051,0.55606051,1.41421356,1.57277664,0.78638832,0.00000000,0.70710678
231,half,0.50000000,0.50000000,0.50000000,-0.50000000,0.50000000,0.50000000,-0.50000000,0.50000000,1.11212103,0.55606051,0.55606051,0.55606051,-0.55606051,0.55606051,0.55606051,-0.55606051,0.55606051,1.41421356,1.57277664,0.78638832,0.00000000,0.70710678
232,half,0.50000000,0.50000000,0.50000000,-0.50000000,0.50000000,0.50000000,0.50000000,-0.50000000,1.11212103,0.55606051,0.55606051,0.55606051,-0.55606051,0.55606051,0.55606051,0.55606051,-0.55606051,1.41421356,1.57277664,0.78638832,0.00000000,0.70710678
233,half,0.50000000,0.50000000,0.50000000,0.50000000,-0.50000000,-0.50000000,-0.50000000,-0.50000000,1.00000000,0.50000000,0.50000000,0.50000000,0.50000000,-0.50000000,-0.50000000,-0.50000000,-0.50000000,1.41421356,1.41421356,0.00000000,1.41421356,0.00000000
234,half,0.50000000,0.50000000,0.50000000,0.50000000,-0.50000000,-0.50000000,0.50000000,0.50000000,1.11212103,0.55606051,0.55606051,0.55606051,0.55606051,-0.55606051,-0.55606051,0.55606051,0.55606051,1.41421356,1.57277664,0.78638832,0.78638832,0.70710678
235,half,0.50000000,0.50000000,0.50000000,0.50000000,-0.50000000,0.50000000,-0.50000000,0.50000000,1.11212103,0.55606051,0.55606051,0.55606051,0.55606051,-0.55606051,0.55606051,-0.55606051,0.55606051,1.41421356,1.57277664,0.78638832,0.78638832,0.70710678
236,half,0.50000000,0.50000000,0.50000000,0.50000000,-0.50000000,0.50000000,0.50000000,-0.50000000,1.11212103,0.55606051,0.55606051,0.55606051,0.55606051,-0.55606051,0.55606051,0.55606051,-0.55606051,1.41421356,1.57277664,0.78638832,0.78638832,0.70710678
237,half,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,-0.50000000,-0.50000000,0.50000000,1.11212103,0.55606051,0.55606051,0.55606051,0.55606051,0.55606051,-0.55606051,-0.55606051,0.55606051,1.41421356,1.57277664,0.78638832,0.78638832,0.70710678
238,half,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,-0.50000000,0.50000000,-0.50000000,1.11212103,0.55606051,0.55606051,0.55606051,0.55606051,0.55606051,-0.55606051,0.55606051,-0.55606051,1.41421356,1.57277664,0.78638832,0.78638832,0.70710678
239,half,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,-0.50000000,-0.50000000,1.11212103,0.55606051,0.55606051,0.55606051,0.55606051,0.55606051,0.55606051,-0.55606051,-0.55606051,1.41421356,1.57277664,0.78638832,0.78638832,0.70710678
240,half,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,1.17047881,0.58523941,0.58523941,0.58523941,0.58523941,0.58523941,0.58523941,0.58523941,0.58523941,1.41421356,1.65530701,1.65530701,-0.00000000,1.41421356
